Time (s),Channel 1 (V),Channel 2 (V)
-0.00037045125,-0.9413255646903778,0.1050088340569177
-0.00037032125,-0.9423418501791205,0.1053479033007274
-0.0003701912500000001,-0.9443744211566061,0.1056869725445372
-0.00037006125,-0.9450519448157679,0.1063651110321566
-0.00036993125,-0.944713182986187,0.1056869725445372
-0.00036980125,-0.9457294684749299,0.1060260417883469
-0.00036967125,-0.9450519448157679,0.1056869725445372
-0.00036954125,-0.9481008012819964,0.1067041802759663
-0.00036941125,-0.9497946104299011,0.1063651110321566
-0.00036928125,-0.9511496577482248,0.1056869725445372
-0.00036915125,-0.9514884195778057,0.1050088340569177
-0.00036902125,-0.9521659432369676,0.1050088340569177
-0.00036889125,-0.9535209905552914,0.1053479033007274
-0.00036876125,-0.9545372760440342,0.1056869725445372
-0.00036863125,-0.955214799703196,0.1056869725445372
-0.0003685012500000001,-0.9558923233623579,0.1053479033007274
-0.00036837125,-0.9572473706806817,0.104669764813108
-0.00036824125,-0.9586024179990054,0.1053479033007274
-0.00036811125,-0.9589411798285863,0.1050088340569177
-0.0003679812500000001,-0.9599574653173291,0.1043306955692983
-0.00036785125,-0.9609737508060719,0.1043306955692983
-0.00036772125,-0.9609737508060719,0.104669764813108
-0.00036759125,-0.9619900362948147,0.1060260417883469
-0.0003674612500000001,-0.9626675599539766,0.1063651110321566
-0.00036733125,-0.9643613691018812,0.1060260417883469
-0.00036720125,-0.9633450836131384,0.1056869725445372
-0.00036707125,-0.9643613691018812,0.1060260417883469
-0.0003669412500000001,-0.965716416420205,0.1060260417883469
-0.00036681125,-0.9667327019089478,0.1050088340569177
-0.00036668125,-0.9684265110568524,0.1053479033007274
-0.00036655125,-0.9704590820343381,0.1050088340569177
-0.0003664212500000001,-0.9687652728864334,0.1050088340569177
-0.00036629125,-0.9691040347160144,0.1050088340569177
-0.00036616125,-0.9680877492272715,0.1050088340569177
-0.00036603125,-0.9701203202047571,0.1056869725445372
-0.0003659012500000001,-0.9718141293526618,0.1053479033007274
-0.00036577125,-0.9724916530118237,0.1043306955692983
-0.00036564125,-0.9714753675230808,0.1033134878378691
-0.00036551125,-0.9728304148414046,0.10229628010644
-0.00036538125,-0.9752017476484711,0.1029744185940594
-0.00036525125,-0.9762180331372139,0.1029744185940594
-0.00036512125,-0.9765567949667949,0.1026353493502497
-0.00036499125,-0.9768955567963759,0.1026353493502497
-0.00036486125,-0.9779118422851186,0.1036525570816789
-0.00036473125,-0.9772343186259568,0.1029744185940594
-0.00036460125,-0.9782506041146996,0.1036525570816789
-0.00036447125,-0.9796056514330233,0.1043306955692983
-0.00036434125,-0.9799444132626042,0.1026353493502497
-0.0003642112500000001,-0.9806219369217661,0.1033134878378691
-0.00036408125,-0.9819769842400898,0.1036525570816789
-0.00036395125,-0.9816382224105089,0.1016181416188205
-0.00036382125,-0.9823157460696708,0.1016181416188205
-0.0003636912500000001,-0.9826545078992517,0.1026353493502497
-0.00036356125,-0.9826545078992517,0.1026353493502497
-0.00036343125,-0.9823157460696708,0.1012790723750108
-0.00036330125,-0.9840095552175754,0.1009400031312011
-0.0003631712500000001,-0.9857033643654801,0.1016181416188205
-0.00036304125,-0.986380888024642,0.09958372615596224
-0.00036291125,-0.9877359353429657,0.1019572108626303
-0.00036278125,-0.9880746971725467,0.1009400031312011
-0.0003626512500000001,-0.9884134590021276,0.1026353493502497
-0.00036252125,-0.9884134590021276,0.1012790723750108
-0.00036239125,-0.986380888024642,0.1009400031312011
-0.00036226125,-0.9867196498542229,0.1002618646435817
-0.0003621312500000001,-0.9884134590021276,0.09924465691215252
-0.00036200125,-0.9890909826612895,0.09924465691215252
-0.00036187125,-0.9890909826612895,0.1002618646435817
-0.00036174125,-0.9907847918091941,0.1006009338873914
-0.00036161125,-0.9914623154683559,0.1006009338873914
-0.00036148125,-0.9918010772979369,0.1006009338873914
-0.00036135125,-0.9921398391275179,0.09924465691215252
-0.00036122125,-0.9924786009570988,0.09958372615596224
-0.00036109125,-0.9928173627866798,0.09924465691215252
-0.00036096125,-0.9934948864458416,0.09924465691215252
-0.00036083125,-0.9931561246162607,0.09788837993691366
-0.00036070125,-0.9938336482754225,0.09721024144929422
-0.00036057125,-0.9948499337641653,0.09619303371786507
-0.0003604412500000001,-0.9945111719345844,0.09585396447405535
-0.00036031125,-0.9938336482754225,0.09653210296167479
-0.00036018125,-0.9938336482754225,0.0968711722054845
-0.00036005125,-0.9951886955937462,0.09721024144929422
-0.0003599212500000001,-0.9955274574233272,0.0968711722054845
-0.00035979125,-0.9955274574233272,0.09551489523024563
-0.00035966125,-0.9958662192529082,0.09585396447405535
-0.00035953125,-0.9945111719345844,0.09619303371786507
-0.0003594012500000001,-0.9955274574233272,0.09653210296167479
-0.00035927125,-0.9975600284008128,0.09653210296167479
-0.00035914125,-0.9978987902303937,0.09585396447405535
-0.00035901125,-0.9985763138895556,0.09483675674262619
-0.0003588812500000001,-0.9978987902303937,0.09381954901119705
-0.00035875125,-0.996882504741651,0.09381954901119705
-0.00035862125,-0.9978987902303937,0.09381954901119705
-0.00035849125,-0.9992538375487174,0.09348047976738733
-0.0003583612500000001,-0.9989150757191365,0.09449768749881647
-0.00035823125,-0.9989150757191365,0.09381954901119705
-0.00035810125,-0.9989150757191365,0.09280234127976789
-0.00035797125,-1.00027012303746,0.09314141052357761
-0.00035784125,-1.001286408526203,0.09212420279214846
-0.00035771125,-0.9999313612078793,0.09178513354833874
-0.00035758125,-1.00027012303746,0.09144606430452902
-0.00035745125,-1.00027012303746,0.09178513354833874
-0.00035732125,-1.001625170355784,0.09212420279214846
-0.00035719125,-1.002302694014946,0.09042885657309986
-0.00035706125,-1.004335264992432,0.09144606430452902
-0.00035693125,-1.002641455844527,0.09042885657309986
-0.00035680125,-1.001963932185365,0.09076792581690958
-0.00035667125,-1.003318979503689,0.09008978732929016
-0.00035654125,-1.002641455844527,0.08873351035405128
-0.00035641125,-1.002980217674108,0.08873351035405128
-0.00035628125,-1.001286408526203,0.08873351035405128
-0.0003561512500000001,-1.00365774133327,0.089072579597861
-0.00035602125,-1.001286408526203,0.08839444111024156
-0.00035589125,-1.001286408526203,0.08771630262262213
-0.00035576125,-1.001286408526203,0.08703816413500269
-0.0003556312500000001,-1.001286408526203,0.08669909489119297
-0.00035550125,-1.001286408526203,0.08737723337881241
-0.00035537125,-1.000947646696622,0.08669909489119297
-0.00035524125,-1.000947646696622,0.08669909489119297
-0.0003551112500000001,-1.001625170355784,0.08703816413500269
-0.00035498125,-1.003318979503689,0.08602095640357353
-0.00035485125,-1.002980217674108,0.08466467942833467
-0.00035472125,-1.00365774133327,0.08432561018452495
-0.0003545912500000001,-1.004674026822012,0.08636002564738325
-0.00035446125,-1.002980217674108,0.08466467942833467
-0.00035433125,-1.002980217674108,0.08500374867214439
-0.00035420125,-1.002641455844527,0.08296933320928608
-0.0003540712500000001,-1.002302694014946,0.08364747169690552
-0.00035394125,-1.002980217674108,0.08195212547785692
-0.00035381125,-1.00365774133327,0.08195212547785692
-0.00035368125,-1.002980217674108,0.0812739869902375
-0.00035355125,-1.003318979503689,0.08195212547785692
-0.00035342125,-1.001963932185365,0.08161305623404722
-0.00035329125,-1.002302694014946,0.0812739869902375
-0.00035316125,-1.002980217674108,0.07991771001499862
-0.00035303125,-1.003996503162851,0.07991771001499862
-0.00035290125,-1.004674026822012,0.07991771001499862
-0.00035277125,-1.004674026822012,0.07957864077118891
-0.00035264125,-1.003996503162851,0.07957864077118891
-0.00035251125,-1.005012788651593,0.07923957152737919
-0.0003523812500000001,-1.003318979503689,0.07822236379595003
-0.00035225125,-1.000947646696622,0.07720515606452089
-0.00035212125,-1.000608884867041,0.07788329455214031
-0.00035199125,-1.00027012303746,0.07686608682071117
-0.0003518612500000001,-0.9992538375487174,0.07754422530833059
-0.00035173125,-0.9989150757191365,0.07754422530833059
-0.00035160125,-0.9999313612078793,0.07754422530833059
-0.00035147125,-0.9992538375487174,0.07483167135785286
-0.0003513412500000001,-1.000608884867041,0.07550980984547229
-0.00035121125,-0.9995925993782984,0.07415353287023342
-0.00035108125,-0.9985763138895556,0.07415353287023342
-0.00035095125,-0.996882504741651,0.07313632513880428
-0.0003508212500000001,-0.99654374291207,0.0717800481635654
-0.00035069125,-0.996882504741651,0.07042377118832653
-0.00035056125,-0.9982375520599747,0.07076284043213625
-0.00035043125,-0.9989150757191365,0.07110190967594597
-0.0003503012500000001,-0.9978987902303937,0.0717800481635654
-0.00035017125,-0.9975600284008128,0.07144097891975568
-0.00035004125,-0.9972212665712319,0.07042377118832653
-0.00034991125,-0.9958662192529082,0.06906749421308765
-0.00034978125,-0.9955274574233272,0.06906749421308765
-0.00034965125,-0.99654374291207,0.06940656345689737
-0.00034952125,-0.9962049810824891,0.06872842496927795
-0.00034939125,-0.9955274574233272,0.06805028648165851
-0.00034926125,-0.9948499337641653,0.06771121723784879
-0.00034913125,-0.9924786009570988,0.06737214799403907
-0.00034900125,-0.9938336482754225,0.06703307875022935
-0.00034887125,-0.9941724101050035,0.06771121723784879
-0.00034874125,-0.9945111719345844,0.06737214799403907
-0.0003486112500000001,-0.9948499337641653,0.06635494026260992
-0.00034848125,-0.9941724101050035,0.06533773253118076
-0.00034835125,-0.9938336482754225,0.06364238631213218
-0.00034822125,-0.9931561246162607,0.06330331706832246
-0.0003480912500000001,-0.9928173627866798,0.06262517858070303
-0.00034796125,-0.991123553638775,0.06262517858070303
-0.00034783125,-0.9901072681500322,0.06262517858070303
-0.00034770125,-0.9904460299796132,0.06228610933689331
-0.0003475712500000001,-0.9904460299796132,0.06160797084927387
-0.00034744125,-0.9894297444908704,0.06059076311784473
-0.00034731125,-0.9884134590021276,0.05991262463022529
-0.00034718125,-0.9870584116838038,0.05923448614260585
-0.0003470512500000001,-0.9877359353429657,0.0582172784111767
-0.00034692125,-0.9884134590021276,0.0582172784111767
-0.00034679125,-0.9877359353429657,0.05753913992355726
-0.00034666125,-0.9867196498542229,0.05787820916736698
-0.0003465312500000001,-0.9867196498542229,0.05787820916736698
-0.00034640125,-0.9870584116838038,0.05787820916736698
-0.00034627125,-0.9853646025358992,0.05550472446069896
-0.00034614125,-0.9853646025358992,0.0561828629483184
-0.00034601125,-0.9833320315584135,0.05380937824165037
-0.00034588125,-0.9823157460696708,0.05482658597307952
-0.00034575125,-0.9826545078992517,0.05245310126641151
-0.00034562125,-0.9846870788767373,0.05414844748546009
-0.00034549125,-0.9850258407063183,0.05347030899784065
-0.00034536125,-0.9836707933879945,0.05211403202260179
-0.00034523125,-0.9816382224105089,0.05211403202260179
-0.00034510125,-0.9802831750921852,0.05075775504736291
-0.00034497125,-0.9796056514330233,0.0504186858035532
-0.00034484125,-0.9799444132626042,0.05007961655974348
-0.00034471125,-0.9789281277738614,0.04940147807212404
-0.00034458125,-0.9779118422851186,0.04940147807212404
-0.00034445125,-0.9768955567963759,0.0483842703406949
-0.0003443212500000001,-0.9762180331372139,0.0466889241216463
-0.00034419125,-0.9765567949667949,0.04634985487783658
-0.00034406125,-0.975540509478052,0.04567171639021715
-0.00034393125,-0.9735079385005665,0.04601078563402687
-0.0003438012500000001,-0.9738467003301474,0.0466889241216463
-0.00034367125,-0.9728304148414046,0.0466889241216463
-0.00034354125,-0.9728304148414046,0.04567171639021715
-0.00034341125,-0.9731691766709856,0.04465450865878799
-0.0003432812500000001,-0.9714753675230808,0.04262009319592969
-0.00034315125,-0.9714753675230808,0.04262009319592969
-0.00034302125,-0.9697815583751762,0.04329823168354913
-0.00034289125,-0.9680877492272715,0.04160288546450054
-0.0003427612500000001,-0.9684265110568524,0.04228102395211997
-0.00034263125,-0.9663939400793669,0.04228102395211997
-0.00034250125,-0.9647001309314622,0.04126381622069082
-0.00034237125,-0.9643613691018812,0.04058567773307138
-0.00034224125,-0.9640226072723003,0.04126381622069082
-0.00034211125,-0.9626675599539766,0.03990753924545196
-0.00034198125,-0.9626675599539766,0.03922940075783252
-0.00034185125,-0.9623287981243956,0.03855126227021308
-0.00034172125,-0.9613125126356529,0.03855126227021308
-0.00034159125,-0.9592799416581672,0.03719498529497421
-0.00034146125,-0.9572473706806817,0.03685591605116449
-0.00034133125,-0.9575861325102626,0.03617777756354505
-0.00034120125,-0.9562310851919388,0.03583870831973533
-0.00034107125,-0.9569086088511007,0.03482150058830619
-0.00034094125,-0.9569086088511007,0.03448243134449647
-0.00034081125,-0.9562310851919388,0.0331261543692576
-0.00034068125,-0.9558923233623579,0.0331261543692576
-0.0003405512500000001,-0.9558923233623579,0.03278708512544788
-0.00034042125,-0.9538597523848723,0.03176987739401872
-0.00034029125,-0.9518271814073866,0.03210894663782844
-0.00034016125,-0.9514884195778057,0.03041360041877986
-0.0003400312500000001,-0.9518271814073866,0.03075266966258957
-0.00033990125,-0.9504721340890629,0.02905732344354099
-0.00033977125,-0.9487783249411582,0.02973546193116042
-0.00033964125,-0.9474232776228345,0.0293963926873507
-0.0003395112500000001,-0.9470845157932536,0.02837918495592155
-0.00033938125,-0.9457294684749299,0.02770104646830212
-0.00033925125,-0.944713182986187,0.0273619772244924
-0.00033912125,-0.944713182986187,0.02566663100544381
-0.0003389912500000001,-0.9443744211566061,0.02532756176163409
-0.00033886125,-0.9430193738382824,0.02634476949306325
-0.00033873125,-0.9416643265199587,0.02566663100544381
-0.00033860125,-0.9409868028607967,0.02431035403020494
